best m,c is 1.740000,16.750000 with error 15.757430 in direction 0
best m,c is 1.740000,16.760000 with error 15.753496 in direction 0
best m,c is 1.740000,16.770000 with error 15.749567 in direction 0
best m,c is 1.740000,16.780000 with error 15.745644 in direction 0
best m,c is 1.740000,16.790000 with error 15.741726 in direction 0
best m,c is 1.740000,16.800000 with error 15.737814 in direction 0
best m,c is 1.740000,16.810000 with error 15.733907 in direction 0
best m,c is 1.740000,16.820000 with error 15.730005 in direction 0
best m,c is 1.740000,16.830000 with error 15.726109 in direction 0
best m,c is 1.740000,16.840000 with error 15.722218 in direction 0
best m,c is 1.740000,16.850000 with error 15.718332 in direction 0
best m,c is 1.740000,16.860000 with error 15.714452 in direction 0
best m,c is 1.740000,16.870000 with error 15.710577 in direction 0
best m,c is 1.740000,16.880000 with error 15.706708 in direction 0
best m,c is 1.740000,16.890000 with error 15.702844 in direction 0
best m,c is 1.740000,16.900000 with error 15.698985 in direction 0
best m,c is 1.740000,16.910000 with error 15.695132 in direction 0
best m,c is 1.740000,16.920000 with error 15.691285 in direction 0
best m,c is 1.740000,16.930000 with error 15.687443 in direction 0
best m,c is 1.740000,16.940000 with error 15.683606 in direction 0
best m,c is 1.740000,16.950000 with error 15.679774 in direction 0
best m,c is 1.740000,16.960000 with error 15.675949 in direction 0
best m,c is 1.740000,16.970000 with error 15.672128 in direction 0
best m,c is 1.740000,16.980000 with error 15.668313 in direction 0
best m,c is 1.740000,16.990000 with error 15.664504 in direction 0
best m,c is 1.740000,17.000000 with error 15.660700 in direction 0
best m,c is 1.740000,17.010000 with error 15.656901 in direction 0
best m,c is 1.740000,17.020000 with error 15.653108 in direction 0
best m,c is 1.740000,17.030000 with error 15.649320 in direction 0
best m,c is 1.740000,17.040000 with error 15.645538 in direction 0
best m,c is 1.740000,17.050000 with error 15.641761 in direction 0
best m,c is 1.740000,17.060000 with error 15.637990 in direction 0
best m,c is 1.740000,17.070000 with error 15.634224 in direction 0
best m,c is 1.740000,17.080000 with error 15.630464 in direction 0
best m,c is 1.740000,17.090000 with error 15.626709 in direction 0
best m,c is 1.740000,17.100000 with error 15.622960 in direction 0
best m,c is 1.740000,17.110000 with error 15.619216 in direction 0
best m,c is 1.740000,17.120000 with error 15.615478 in direction 0
best m,c is 1.740000,17.130000 with error 15.611745 in direction 0
best m,c is 1.740000,17.140000 with error 15.608018 in direction 0
best m,c is 1.740000,17.150000 with error 15.604296 in direction 0
best m,c is 1.740000,17.160000 with error 15.600580 in direction 0
best m,c is 1.740000,17.170000 with error 15.596869 in direction 0
best m,c is 1.740000,17.180000 with error 15.593164 in direction 0
best m,c is 1.740000,17.190000 with error 15.589464 in direction 0
best m,c is 1.740000,17.200000 with error 15.585770 in direction 0
best m,c is 1.740000,17.210000 with error 15.582082 in direction 0
best m,c is 1.740000,17.220000 with error 15.578399 in direction 0
best m,c is 1.740000,17.230000 with error 15.574721 in direction 0
best m,c is 1.740000,17.240000 with error 15.571050 in direction 0
best m,c is 1.740000,17.250000 with error 15.567383 in direction 0
best m,c is 1.730000,17.260000 with error 15.563417 in direction 7
best m,c is 1.730000,17.270000 with error 15.559437 in direction 0
best m,c is 1.730000,17.280000 with error 15.555463 in direction 0
best m,c is 1.730000,17.290000 with error 15.551494 in direction 0
best m,c is 1.730000,17.300000 with error 15.547531 in direction 0
best m,c is 1.730000,17.310000 with error 15.543573 in direction 0
best m,c is 1.730000,17.320000 with error 15.539621 in direction 0
best m,c is 1.730000,17.330000 with error 15.535674 in direction 0
best m,c is 1.730000,17.340000 with error 15.531733 in direction 0
best m,c is 1.730000,17.350000 with error 15.527797 in direction 0
best m,c is 1.730000,17.360000 with error 15.523866 in direction 0
best m,c is 1.730000,17.370000 with error 15.519941 in direction 0
best m,c is 1.730000,17.380000 with error 15.516021 in direction 0
best m,c is 1.730000,17.390000 with error 15.512107 in direction 0
best m,c is 1.730000,17.400000 with error 15.508198 in direction 0
best m,c is 1.730000,17.410000 with error 15.504295 in direction 0
best m,c is 1.730000,17.420000 with error 15.500397 in direction 0
best m,c is 1.730000,17.430000 with error 15.496505 in direction 0
best m,c is 1.730000,17.440000 with error 15.492618 in direction 0
best m,c is 1.730000,17.450000 with error 15.488736 in direction 0
best m,c is 1.730000,17.460000 with error 15.484860 in direction 0
best m,c is 1.730000,17.470000 with error 15.480990 in direction 0
best m,c is 1.730000,17.480000 with error 15.477125 in direction 0
best m,c is 1.730000,17.490000 with error 15.473265 in direction 0
best m,c is 1.730000,17.500000 with error 15.469411 in direction 0
best m,c is 1.730000,17.510000 with error 15.465563 in direction 0
best m,c is 1.730000,17.520000 with error 15.461720 in direction 0
best m,c is 1.730000,17.530000 with error 15.457883 in direction 0
best m,c is 1.730000,17.540000 with error 15.454051 in direction 0
best m,c is 1.730000,17.550000 with error 15.450224 in direction 0
best m,c is 1.730000,17.560000 with error 15.446403 in direction 0
best m,c is 1.730000,17.570000 with error 15.442588 in direction 0
best m,c is 1.730000,17.580000 with error 15.438778 in direction 0
best m,c is 1.730000,17.590000 with error 15.434974 in direction 0
best m,c is 1.730000,17.600000 with error 15.431175 in direction 0
best m,c is 1.730000,17.610000 with error 15.427382 in direction 0
best m,c is 1.730000,17.620000 with error 15.423595 in direction 0
best m,c is 1.730000,17.630000 with error 15.419813 in direction 0
best m,c is 1.730000,17.640000 with error 15.416036 in direction 0
best m,c is 1.730000,17.650000 with error 15.412265 in direction 0
best m,c is 1.730000,17.660000 with error 15.408500 in direction 0
best m,c is 1.730000,17.670000 with error 15.404740 in direction 0
best m,c is 1.730000,17.680000 with error 15.400986 in direction 0
best m,c is 1.730000,17.690000 with error 15.397237 in direction 0
best m,c is 1.730000,17.700000 with error 15.393494 in direction 0
best m,c is 1.730000,17.710000 with error 15.389756 in direction 0
best m,c is 1.730000,17.720000 with error 15.386025 in direction 0
best m,c is 1.730000,17.730000 with error 15.382298 in direction 0
best m,c is 1.730000,17.740000 with error 15.378578 in direction 0
best m,c is 1.730000,17.750000 with error 15.374862 in direction 0
best m,c is 1.730000,17.760000 with error 15.371153 in direction 0
best m,c is 1.730000,17.770000 with error 15.367449 in direction 0
best m,c is 1.730000,17.780000 with error 15.363751 in direction 0
best m,c is 1.730000,17.790000 with error 15.360058 in direction 0
best m,c is 1.730000,17.800000 with error 15.356371 in direction 0
best m,c is 1.730000,17.810000 with error 15.352690 in direction 0
best m,c is 1.730000,17.820000 with error 15.349014 in direction 0
best m,c is 1.730000,17.830000 with error 15.345344 in direction 0
best m,c is 1.730000,17.840000 with error 15.341679 in direction 0
best m,c is 1.730000,17.850000 with error 15.338021 in direction 0
best m,c is 1.730000,17.860000 with error 15.334367 in direction 0
best m,c is 1.730000,17.870000 with error 15.330720 in direction 0
best m,c is 1.730000,17.880000 with error 15.327078 in direction 0
best m,c is 1.730000,17.890000 with error 15.323442 in direction 0
best m,c is 1.730000,17.900000 with error 15.319811 in direction 0
best m,c is 1.730000,17.910000 with error 15.316186 in direction 0
best m,c is 1.730000,17.920000 with error 15.312567 in direction 0
best m,c is 1.720000,17.930000 with error 15.308837 in direction 7
best m,c is 1.720000,17.940000 with error 15.304899 in direction 0
best m,c is 1.720000,17.950000 with error 15.300967 in direction 0
best m,c is 1.720000,17.960000 with error 15.297041 in direction 0
best m,c is 1.720000,17.970000 with error 15.293120 in direction 0
best m,c is 1.720000,17.980000 with error 15.289205 in direction 0
best m,c is 1.720000,17.990000 with error 15.285295 in direction 0
best m,c is 1.720000,18.000000 with error 15.281391 in direction 0
best m,c is 1.720000,18.010000 with error 15.277492 in direction 0
best m,c is 1.720000,18.020000 with error 15.273599 in direction 0
best m,c is 1.720000,18.030000 with error 15.269711 in direction 0
best m,c is 1.720000,18.040000 with error 15.265829 in direction 0
best m,c is 1.720000,18.050000 with error 15.261953 in direction 0
best m,c is 1.720000,18.060000 with error 15.258082 in direction 0
best m,c is 1.720000,18.070000 with error 15.254217 in direction 0
best m,c is 1.720000,18.080000 with error 15.250357 in direction 0
best m,c is 1.720000,18.090000 with error 15.246503 in direction 0
best m,c is 1.720000,18.100000 with error 15.242654 in direction 0
best m,c is 1.720000,18.110000 with error 15.238811 in direction 0
best m,c is 1.720000,18.120000 with error 15.234974 in direction 0
best m,c is 1.720000,18.130000 with error 15.231142 in direction 0
best m,c is 1.720000,18.140000 with error 15.227316 in direction 0
best m,c is 1.720000,18.150000 with error 15.223495 in direction 0
best m,c is 1.720000,18.160000 with error 15.219680 in direction 0
best m,c is 1.720000,18.170000 with error 15.215871 in direction 0
best m,c is 1.720000,18.180000 with error 15.212067 in direction 0
best m,c is 1.720000,18.190000 with error 15.208269 in direction 0
best m,c is 1.720000,18.200000 with error 15.204476 in direction 0
best m,c is 1.720000,18.210000 with error 15.200689 in direction 0
best m,c is 1.720000,18.220000 with error 15.196908 in direction 0
best m,c is 1.720000,18.230000 with error 15.193133 in direction 0
best m,c is 1.720000,18.240000 with error 15.189363 in direction 0
best m,c is 1.720000,18.250000 with error 15.185598 in direction 0
best m,c is 1.720000,18.260000 with error 15.181840 in direction 0
best m,c is 1.720000,18.270000 with error 15.178087 in direction 0
best m,c is 1.720000,18.280000 with error 15.174340 in direction 0
best m,c is 1.720000,18.290000 with error 15.170598 in direction 0
best m,c is 1.720000,18.300000 with error 15.166862 in direction 0
best m,c is 1.720000,18.310000 with error 15.163132 in direction 0
best m,c is 1.720000,18.320000 with error 15.159407 in direction 0
best m,c is 1.720000,18.330000 with error 15.155688 in direction 0
best m,c is 1.720000,18.340000 with error 15.151975 in direction 0
best m,c is 1.720000,18.350000 with error 15.148267 in direction 0
best m,c is 1.720000,18.360000 with error 15.144565 in direction 0
best m,c is 1.720000,18.370000 with error 15.140869 in direction 0
best m,c is 1.720000,18.380000 with error 15.137179 in direction 0
best m,c is 1.720000,18.390000 with error 15.133494 in direction 0
best m,c is 1.720000,18.400000 with error 15.129815 in direction 0
best m,c is 1.720000,18.410000 with error 15.126142 in direction 0
best m,c is 1.720000,18.420000 with error 15.122474 in direction 0
best m,c is 1.720000,18.430000 with error 15.118812 in direction 0
best m,c is 1.720000,18.440000 with error 15.115156 in direction 0
best m,c is 1.720000,18.450000 with error 15.111505 in direction 0
best m,c is 1.720000,18.460000 with error 15.107861 in direction 0
best m,c is 1.720000,18.470000 with error 15.104222 in direction 0
best m,c is 1.720000,18.480000 with error 15.100589 in direction 0
best m,c is 1.720000,18.490000 with error 15.096961 in direction 0
best m,c is 1.720000,18.500000 with error 15.093340 in direction 0
best m,c is 1.720000,18.510000 with error 15.089724 in direction 0
best m,c is 1.720000,18.520000 with error 15.086113 in direction 0
best m,c is 1.720000,18.530000 with error 15.082509 in direction 0
best m,c is 1.720000,18.540000 with error 15.078910 in direction 0
best m,c is 1.720000,18.550000 with error 15.075317 in direction 0
best m,c is 1.720000,18.560000 with error 15.071730 in direction 0
best m,c is 1.720000,18.570000 with error 15.068149 in direction 0
best m,c is 1.720000,18.580000 with error 15.064574 in direction 0
best m,c is 1.720000,18.590000 with error 15.061004 in direction 0
best m,c is 1.720000,18.600000 with error 15.057440 in direction 0
best m,c is 1.710000,18.610000 with error 15.053625 in direction 7
best m,c is 1.710000,18.620000 with error 15.049738 in direction 0
best m,c is 1.710000,18.630000 with error 15.045856 in direction 0
best m,c is 1.710000,18.640000 with error 15.041980 in direction 0
best m,c is 1.710000,18.650000 with error 15.038109 in direction 0
best m,c is 1.710000,18.660000 with error 15.034244 in direction 0
best m,c is 1.710000,18.670000 with error 15.030385 in direction 0
best m,c is 1.710000,18.680000 with error 15.026531 in direction 0
best m,c is 1.710000,18.690000 with error 15.022683 in direction 0
best m,c is 1.710000,18.700000 with error 15.018841 in direction 0
best m,c is 1.710000,18.710000 with error 15.015004 in direction 0
best m,c is 1.710000,18.720000 with error 15.011173 in direction 0
best m,c is 1.710000,18.730000 with error 15.007348 in direction 0
best m,c is 1.710000,18.740000 with error 15.003528 in direction 0
best m,c is 1.710000,18.750000 with error 14.999715 in direction 0
best m,c is 1.710000,18.760000 with error 14.995906 in direction 0
best m,c is 1.710000,18.770000 with error 14.992104 in direction 0
best m,c is 1.710000,18.780000 with error 14.988307 in direction 0
best m,c is 1.710000,18.790000 with error 14.984516 in direction 0
best m,c is 1.710000,18.800000 with error 14.980731 in direction 0
best m,c is 1.710000,18.810000 with error 14.976951 in direction 0
best m,c is 1.710000,18.820000 with error 14.973177 in direction 0
best m,c is 1.710000,18.830000 with error 14.969409 in direction 0
best m,c is 1.710000,18.840000 with error 14.965647 in direction 0
best m,c is 1.710000,18.850000 with error 14.961890 in direction 0
best m,c is 1.710000,18.860000 with error 14.958139 in direction 0
best m,c is 1.710000,18.870000 with error 14.954394 in direction 0
best m,c is 1.710000,18.880000 with error 14.950654 in direction 0
best m,c is 1.710000,18.890000 with error 14.946921 in direction 0
best m,c is 1.710000,18.900000 with error 14.943193 in direction 0
best m,c is 1.710000,18.910000 with error 14.939471 in direction 0
best m,c is 1.710000,18.920000 with error 14.935754 in direction 0
best m,c is 1.710000,18.930000 with error 14.932044 in direction 0
best m,c is 1.710000,18.940000 with error 14.928339 in direction 0
best m,c is 1.710000,18.950000 with error 14.924640 in direction 0
best m,c is 1.710000,18.960000 with error 14.920946 in direction 0
best m,c is 1.710000,18.970000 with error 14.917259 in direction 0
best m,c is 1.710000,18.980000 with error 14.913577 in direction 0
best m,c is 1.710000,18.990000 with error 14.909901 in direction 0
best m,c is 1.710000,19.000000 with error 14.906231 in direction 0
best m,c is 1.710000,19.010000 with error 14.902567 in direction 0
best m,c is 1.710000,19.020000 with error 14.898908 in direction 0
best m,c is 1.710000,19.030000 with error 14.895256 in direction 0
best m,c is 1.710000,19.040000 with error 14.891609 in direction 0
best m,c is 1.710000,19.050000 with error 14.887968 in direction 0
best m,c is 1.710000,19.060000 with error 14.884333 in direction 0
best m,c is 1.710000,19.070000 with error 14.880703 in direction 0
best m,c is 1.710000,19.080000 with error 14.877080 in direction 0
best m,c is 1.710000,19.090000 with error 14.873462 in direction 0
best m,c is 1.710000,19.100000 with error 14.869850 in direction 0
best m,c is 1.710000,19.110000 with error 14.866244 in direction 0
best m,c is 1.710000,19.120000 with error 14.862644 in direction 0
best m,c is 1.710000,19.130000 with error 14.859050 in direction 0
best m,c is 1.710000,19.140000 with error 14.855461 in direction 0
best m,c is 1.710000,19.150000 with error 14.851879 in direction 0
best m,c is 1.710000,19.160000 with error 14.848302 in direction 0
best m,c is 1.710000,19.170000 with error 14.844731 in direction 0
best m,c is 1.710000,19.180000 with error 14.841166 in direction 0
best m,c is 1.710000,19.190000 with error 14.837607 in direction 0
best m,c is 1.710000,19.200000 with error 14.834054 in direction 0
best m,c is 1.710000,19.210000 with error 14.830507 in direction 0
best m,c is 1.710000,19.220000 with error 14.826965 in direction 0
best m,c is 1.710000,19.230000 with error 14.823430 in direction 0
best m,c is 1.710000,19.240000 with error 14.819900 in direction 0
best m,c is 1.710000,19.250000 with error 14.816377 in direction 0
best m,c is 1.710000,19.260000 with error 14.812859 in direction 0
best m,c is 1.710000,19.270000 with error 14.809347 in direction 0
best m,c is 1.700000,19.280000 with error 14.805781 in direction 7
best m,c is 1.700000,19.290000 with error 14.801940 in direction 0
best m,c is 1.700000,19.300000 with error 14.798105 in direction 0
best m,c is 1.700000,19.310000 with error 14.794276 in direction 0
best m,c is 1.700000,19.320000 with error 14.790453 in direction 0
best m,c is 1.700000,19.330000 with error 14.786635 in direction 0
best m,c is 1.700000,19.340000 with error 14.782823 in direction 0
best m,c is 1.700000,19.350000 with error 14.779017 in direction 0
best m,c is 1.700000,19.360000 with error 14.775216 in direction 0
best m,c is 1.700000,19.370000 with error 14.771422 in direction 0
best m,c is 1.700000,19.380000 with error 14.767633 in direction 0
best m,c is 1.700000,19.390000 with error 14.763850 in direction 0
best m,c is 1.700000,19.400000 with error 14.760073 in direction 0
best m,c is 1.700000,19.410000 with error 14.756302 in direction 0
best m,c is 1.700000,19.420000 with error 14.752536 in direction 0
best m,c is 1.700000,19.430000 with error 14.748776 in direction 0
best m,c is 1.700000,19.440000 with error 14.745022 in direction 0
best m,c is 1.700000,19.450000 with error 14.741274 in direction 0
best m,c is 1.700000,19.460000 with error 14.737532 in direction 0
best m,c is 1.700000,19.470000 with error 14.733796 in direction 0
best m,c is 1.700000,19.480000 with error 14.730065 in direction 0
best m,c is 1.700000,19.490000 with error 14.726340 in direction 0
best m,c is 1.700000,19.500000 with error 14.722622 in direction 0
best m,c is 1.700000,19.510000 with error 14.718909 in direction 0
best m,c is 1.700000,19.520000 with error 14.715201 in direction 0
best m,c is 1.700000,19.530000 with error 14.711500 in direction 0
best m,c is 1.700000,19.540000 with error 14.707805 in direction 0
best m,c is 1.700000,19.550000 with error 14.704115 in direction 0
best m,c is 1.700000,19.560000 with error 14.700431 in direction 0
best m,c is 1.700000,19.570000 with error 14.696754 in direction 0
best m,c is 1.700000,19.580000 with error 14.693082 in direction 0
best m,c is 1.700000,19.590000 with error 14.689416 in direction 0
best m,c is 1.700000,19.600000 with error 14.685756 in direction 0
best m,c is 1.700000,19.610000 with error 14.682101 in direction 0
best m,c is 1.700000,19.620000 with error 14.678453 in direction 0
best m,c is 1.700000,19.630000 with error 14.674811 in direction 0
best m,c is 1.700000,19.640000 with error 14.671174 in direction 0
best m,c is 1.700000,19.650000 with error 14.667544 in direction 0
best m,c is 1.700000,19.660000 with error 14.663919 in direction 0
best m,c is 1.700000,19.670000 with error 14.660300 in direction 0
best m,c is 1.700000,19.680000 with error 14.656687 in direction 0
best m,c is 1.700000,19.690000 with error 14.653080 in direction 0
best m,c is 1.700000,19.700000 with error 14.649480 in direction 0
best m,c is 1.700000,19.710000 with error 14.645885 in direction 0
best m,c is 1.700000,19.720000 with error 14.642295 in direction 0
best m,c is 1.700000,19.730000 with error 14.638712 in direction 0
best m,c is 1.700000,19.740000 with error 14.635135 in direction 0
best m,c is 1.700000,19.750000 with error 14.631564 in direction 0
best m,c is 1.700000,19.760000 with error 14.627999 in direction 0
best m,c is 1.700000,19.770000 with error 14.624440 in direction 0
best m,c is 1.700000,19.780000 with error 14.620886 in direction 0
best m,c is 1.700000,19.790000 with error 14.617339 in direction 0
best m,c is 1.700000,19.800000 with error 14.613798 in direction 0
best m,c is 1.700000,19.810000 with error 14.610262 in direction 0
best m,c is 1.700000,19.820000 with error 14.606733 in direction 0
best m,c is 1.700000,19.830000 with error 14.603210 in direction 0
best m,c is 1.700000,19.840000 with error 14.599692 in direction 0
best m,c is 1.700000,19.850000 with error 14.596181 in direction 0
best m,c is 1.700000,19.860000 with error 14.592676 in direction 0
best m,c is 1.700000,19.870000 with error 14.589176 in direction 0
best m,c is 1.700000,19.880000 with error 14.585683 in direction 0
best m,c is 1.700000,19.890000 with error 14.582196 in direction 0
best m,c is 1.700000,19.900000 with error 14.578714 in direction 0
best m,c is 1.700000,19.910000 with error 14.575239 in direction 0
best m,c is 1.700000,19.920000 with error 14.571770 in direction 0
best m,c is 1.700000,19.930000 with error 14.568307 in direction 0
best m,c is 1.700000,19.940000 with error 14.564850 in direction 0
best m,c is 1.700000,19.950000 with error 14.561399 in direction 0
best m,c is 1.690000,19.960000 with error 14.557750 in direction 7
best m,c is 1.690000,19.970000 with error 14.553965 in direction 0
best m,c is 1.690000,19.980000 with error 14.550185 in direction 0
best m,c is 1.690000,19.990000 with error 14.546411 in direction 0
best m,c is 1.690000,20.000000 with error 14.542643 in direction 0
best m,c is 1.690000,20.010000 with error 14.538881 in direction 0
best m,c is 1.690000,20.020000 with error 14.535125 in direction 0
best m,c is 1.690000,20.030000 with error 14.531375 in direction 0
best m,c is 1.690000,20.040000 with error 14.527631 in direction 0
best m,c is 1.690000,20.050000 with error 14.523892 in direction 0
best m,c is 1.690000,20.060000 with error 14.520160 in direction 0
best m,c is 1.690000,20.070000 with error 14.516433 in direction 0
best m,c is 1.690000,20.080000 with error 14.512713 in direction 0
best m,c is 1.690000,20.090000 with error 14.508998 in direction 0
best m,c is 1.690000,20.100000 with error 14.505290 in direction 0
best m,c is 1.690000,20.110000 with error 14.501587 in direction 0
best m,c is 1.690000,20.120000 with error 14.497890 in direction 0
best m,c is 1.690000,20.130000 with error 14.494199 in direction 0
best m,c is 1.690000,20.140000 with error 14.490514 in direction 0
best m,c is 1.690000,20.150000 with error 14.486835 in direction 0
best m,c is 1.690000,20.160000 with error 14.483162 in direction 0
best m,c is 1.690000,20.170000 with error 14.479495 in direction 0
best m,c is 1.690000,20.180000 with error 14.475834 in direction 0
best m,c is 1.690000,20.190000 with error 14.472179 in direction 0
best m,c is 1.690000,20.200000 with error 14.468530 in direction 0
best m,c is 1.690000,20.210000 with error 14.464887 in direction 0
best m,c is 1.690000,20.220000 with error 14.461250 in direction 0
best m,c is 1.690000,20.230000 with error 14.457619 in direction 0
best m,c is 1.690000,20.240000 with error 14.453994 in direction 0
best m,c is 1.690000,20.250000 with error 14.450375 in direction 0
best m,c is 1.690000,20.260000 with error 14.446762 in direction 0
best m,c is 1.690000,20.270000 with error 14.443155 in direction 0
best m,c is 1.690000,20.280000 with error 14.439554 in direction 0
best m,c is 1.690000,20.290000 with error 14.435960 in direction 0
best m,c is 1.690000,20.300000 with error 14.432371 in direction 0
best m,c is 1.690000,20.310000 with error 14.428788 in direction 0
best m,c is 1.690000,20.320000 with error 14.425211 in direction 0
best m,c is 1.690000,20.330000 with error 14.421640 in direction 0
best m,c is 1.690000,20.340000 with error 14.418076 in direction 0
best m,c is 1.690000,20.350000 with error 14.414517 in direction 0
best m,c is 1.690000,20.360000 with error 14.410964 in direction 0
best m,c is 1.690000,20.370000 with error 14.407418 in direction 0
best m,c is 1.690000,20.380000 with error 14.403877 in direction 0
best m,c is 1.690000,20.390000 with error 14.400343 in direction 0
best m,c is 1.690000,20.400000 with error 14.396815 in direction 0
best m,c is 1.690000,20.410000 with error 14.393292 in direction 0
best m,c is 1.690000,20.420000 with error 14.389776 in direction 0
best m,c is 1.690000,20.430000 with error 14.386266 in direction 0
best m,c is 1.690000,20.440000 with error 14.382762 in direction 0
best m,c is 1.690000,20.450000 with error 14.379265 in direction 0
best m,c is 1.690000,20.460000 with error 14.375773 in direction 0
best m,c is 1.690000,20.470000 with error 14.372287 in direction 0
best m,c is 1.690000,20.480000 with error 14.368808 in direction 0
best m,c is 1.690000,20.490000 with error 14.365334 in direction 0
best m,c is 1.690000,20.500000 with error 14.361867 in direction 0
best m,c is 1.690000,20.510000 with error 14.358406 in direction 0
best m,c is 1.690000,20.520000 with error 14.354951 in direction 0
best m,c is 1.690000,20.530000 with error 14.351502 in direction 0
best m,c is 1.690000,20.540000 with error 14.348059 in direction 0
best m,c is 1.690000,20.550000 with error 14.344623 in direction 0
best m,c is 1.690000,20.560000 with error 14.341192 in direction 0
best m,c is 1.690000,20.570000 with error 14.337768 in direction 0
best m,c is 1.690000,20.580000 with error 14.334350 in direction 0
best m,c is 1.690000,20.590000 with error 14.330938 in direction 0
best m,c is 1.690000,20.600000 with error 14.327532 in direction 0
best m,c is 1.690000,20.610000 with error 14.324132 in direction 0
best m,c is 1.690000,20.620000 with error 14.320739 in direction 0
best m,c is 1.690000,20.630000 with error 14.317352 in direction 0
best m,c is 1.680000,20.640000 with error 14.313619 in direction 7
best m,c is 1.680000,20.650000 with error 14.309892 in direction 0
best m,c is 1.680000,20.660000 with error 14.306170 in direction 0
best m,c is 1.680000,20.670000 with error 14.302455 in direction 0
best m,c is 1.680000,20.680000 with error 14.298745 in direction 0
best m,c is 1.680000,20.690000 with error 14.295042 in direction 0
best m,c is 1.680000,20.700000 with error 14.291345 in direction 0
best m,c is 1.680000,20.710000 with error 14.287653 in direction 0
best m,c is 1.680000,20.720000 with error 14.283968 in direction 0
best m,c is 1.680000,20.730000 with error 14.280289 in direction 0
best m,c is 1.680000,20.740000 with error 14.276616 in direction 0
best m,c is 1.680000,20.750000 with error 14.272949 in direction 0
best m,c is 1.680000,20.760000 with error 14.269288 in direction 0
best m,c is 1.680000,20.770000 with error 14.265633 in direction 0
best m,c is 1.680000,20.780000 with error 14.261984 in direction 0
best m,c is 1.680000,20.790000 with error 14.258341 in direction 0
best m,c is 1.680000,20.800000 with error 14.254704 in direction 0
best m,c is 1.680000,20.810000 with error 14.251074 in direction 0
best m,c is 1.680000,20.820000 with error 14.247449 in direction 0
best m,c is 1.680000,20.830000 with error 14.243831 in direction 0
best m,c is 1.680000,20.840000 with error 14.240218 in direction 0
best m,c is 1.680000,20.850000 with error 14.236612 in direction 0
best m,c is 1.680000,20.860000 with error 14.233012 in direction 0
best m,c is 1.680000,20.870000 with error 14.229418 in direction 0
best m,c is 1.680000,20.880000 with error 14.225830 in direction 0
best m,c is 1.680000,20.890000 with error 14.222249 in direction 0
best m,c is 1.680000,20.900000 with error 14.218673 in direction 0
best m,c is 1.680000,20.910000 with error 14.215104 in direction 0
best m,c is 1.680000,20.920000 with error 14.211540 in direction 0
best m,c is 1.680000,20.930000 with error 14.207983 in direction 0
best m,c is 1.680000,20.940000 with error 14.204432 in direction 0
best m,c is 1.680000,20.950000 with error 14.200887 in direction 0
best m,c is 1.680000,20.960000 with error 14.197348 in direction 0
best m,c is 1.680000,20.970000 with error 14.193816 in direction 0
best m,c is 1.680000,20.980000 with error 14.190289 in direction 0
best m,c is 1.680000,20.990000 with error 14.186769 in direction 0
best m,c is 1.680000,21.000000 with error 14.183255 in direction 0
best m,c is 1.680000,21.010000 with error 14.179747 in direction 0
best m,c is 1.680000,21.020000 with error 14.176246 in direction 0
best m,c is 1.680000,21.030000 with error 14.172750 in direction 0
best m,c is 1.680000,21.040000 with error 14.169261 in direction 0
best m,c is 1.680000,21.050000 with error 14.165778 in direction 0
best m,c is 1.680000,21.060000 with error 14.162301 in direction 0
best m,c is 1.680000,21.070000 with error 14.158830 in direction 0
best m,c is 1.680000,21.080000 with error 14.155366 in direction 0
best m,c is 1.680000,21.090000 with error 14.151908 in direction 0
best m,c is 1.680000,21.100000 with error 14.148456 in direction 0
best m,c is 1.680000,21.110000 with error 14.145010 in direction 0
best m,c is 1.680000,21.120000 with error 14.141570 in direction 0
best m,c is 1.680000,21.130000 with error 14.138137 in direction 0
best m,c is 1.680000,21.140000 with error 14.134710 in direction 0
best m,c is 1.680000,21.150000 with error 14.131289 in direction 0
best m,c is 1.680000,21.160000 with error 14.127874 in direction 0
best m,c is 1.680000,21.170000 with error 14.124466 in direction 0
best m,c is 1.680000,21.180000 with error 14.121064 in direction 0
best m,c is 1.680000,21.190000 with error 14.117668 in direction 0
best m,c is 1.680000,21.200000 with error 14.114279 in direction 0
best m,c is 1.680000,21.210000 with error 14.110895 in direction 0
best m,c is 1.680000,21.220000 with error 14.107518 in direction 0
best m,c is 1.680000,21.230000 with error 14.104148 in direction 0
best m,c is 1.680000,21.240000 with error 14.100783 in direction 0
best m,c is 1.680000,21.250000 with error 14.097425 in direction 0
best m,c is 1.680000,21.260000 with error 14.094073 in direction 0
best m,c is 1.680000,21.270000 with error 14.090728 in direction 0
best m,c is 1.680000,21.280000 with error 14.087389 in direction 0
best m,c is 1.680000,21.290000 with error 14.084056 in direction 0
best m,c is 1.680000,21.300000 with error 14.080729 in direction 0
best m,c is 1.670000,21.310000 with error 14.077262 in direction 7
best m,c is 1.670000,21.320000 with error 14.073590 in direction 0
best m,c is 1.670000,21.330000 with error 14.069924 in direction 0
best m,c is 1.670000,21.340000 with error 14.066264 in direction 0
best m,c is 1.670000,21.350000 with error 14.062610 in direction 0
best m,c is 1.670000,21.360000 with error 14.058962 in direction 0
best m,c is 1.670000,21.370000 with error 14.055320 in direction 0
best m,c is 1.670000,21.380000 with error 14.051685 in direction 0
best m,c is 1.670000,21.390000 with error 14.048055 in direction 0
best m,c is 1.670000,21.400000 with error 14.044432 in direction 0
